,CustomerID,TotalRevenue,Orders,FirstPurchase,LastPurchase,DaysActive,AvgOrderValue,PurchaseFreq,ValueSegment
2396,15607,104.76,1,2011-01-07 12:44:00,2011-01-07 12:44:00,0,104.76,1.0,Low
2397,15608,1093.68,4,2011-08-11 09:56:00,2011-11-11 13:20:00,92,273.42,0.9836065573770493,Medium
2398,15609,298.48,1,2011-06-08 13:00:00,2011-06-08 13:00:00,0,298.48,1.0,Low
2399,15610,112.46000000000001,1,2011-10-19 10:36:00,2011-10-19 10:36:00,0,112.46000000000001,1.0,Low
2400,15611,1591.45,13,2011-01-09 11:32:00,2011-11-30 12:36:00,325,122.41923076923078,1.0985915492957745,High
2401,15612,195.15,2,2011-10-09 12:49:00,2011-11-03 14:52:00,25,97.575,1.0909090909090908,Low
2402,15615,10399.74,23,2010-12-15 16:21:00,2011-11-29 14:42:00,348,452.1626086956522,1.8253968253968254,High
2403,15618,776.851,4,2011-07-26 10:13:00,2011-11-07 08:34:00,103,194.21275,0.9022556390977443,Medium
2404,15619,336.40000000000003,1,2011-11-29 08:14:00,2011-11-29 08:14:00,0,336.40000000000003,1.0,Low
2405,15620,1553.1799999999998,3,2010-12-16 14:34:00,2011-10-14 12:41:00,301,517.7266666666666,0.2719033232628399,High
2406,15621,1293.03,4,2011-11-18 11:49:00,2011-12-05 14:01:00,17,323.2575,2.5531914893617023,High
2407,15622,3709.56,9,2011-03-02 13:42:00,2011-10-27 16:44:00,239,412.17333333333335,1.003717472118959,High
2408,15623,301.03,1,2011-07-21 17:26:00,2011-07-21 17:26:00,0,301.03,1.0,Low
2409,15624,588.13,4,2011-03-28 13:32:00,2011-08-15 11:38:00,139,147.0325,0.7100591715976331,Medium
2410,15625,1534.2599999999998,4,2011-04-18 14:01:00,2011-08-28 10:21:00,131,383.56499999999994,0.7453416149068324,High
2411,15626,675.8,2,2011-01-14 10:10:00,2011-09-26 10:03:00,254,337.9,0.2112676056338028,Medium
2412,15628,2870.2400000000002,9,2010-12-08 09:51:00,2011-12-05 10:24:00,362,318.91555555555556,0.6887755102040817,High
2413,15630,1186.35,2,2011-05-19 10:16:00,2011-10-25 15:36:00,159,593.175,0.31746031746031744,Medium
2414,15632,3285.31,8,2011-03-10 08:29:00,2011-11-24 09:51:00,259,410.66375,0.8304498269896194,High
2415,15634,243.55,1,2011-11-22 16:28:00,2011-11-22 16:28:00,0,243.55,1.0,Low
2416,15636,724.76,2,2011-03-02 14:50:00,2011-09-11 11:17:00,192,362.38,0.27027027027027023,Medium
2417,15637,223.36,1,2011-10-18 08:28:00,2011-10-18 08:28:00,0,223.36,1.0,Low
2418,15639,425.32,1,2011-07-28 14:30:00,2011-07-28 14:30:00,0,425.32,1.0,Medium
2419,15640,12515.66,15,2010-12-02 15:40:00,2011-12-05 14:35:00,367,834.3773333333334,1.1335012594458438,High
2420,15641,1887.2000000000003,4,2010-12-15 14:45:00,2011-08-26 14:04:00,253,471.80000000000007,0.42402826855123676,High
2421,15643,664.0,3,2011-03-02 14:34:00,2011-06-01 07:38:00,90,221.33333333333334,0.75,Medium
2422,15644,813.0,4,2011-03-23 15:37:00,2011-06-26 14:54:00,94,203.25,0.9677419354838711,Medium
2423,15645,612.01,1,2011-11-21 11:55:00,2011-11-21 11:55:00,0,612.01,1.0,Medium
2424,15646,447.64000000000004,3,2010-12-02 16:59:00,2011-07-05 09:53:00,214,149.21333333333334,0.36885245901639346,Medium
2425,15648,657.35,2,2011-03-17 18:59:00,2011-05-19 15:53:00,62,328.675,0.6521739130434783,Medium
2426,15649,816.0,2,2010-12-07 10:06:00,2011-01-07 13:34:00,31,408.0,0.9836065573770493,Medium
2427,15651,646.3,3,2011-03-24 08:56:00,2011-11-03 08:41:00,223,215.4333333333333,0.3557312252964427,Medium
2428,15652,337.74,1,2011-09-09 14:22:00,2011-09-09 14:22:00,0,337.74,1.0,Low
2429,15653,877.4399999999999,2,2011-08-16 09:50:00,2011-09-08 10:49:00,23,438.71999999999997,1.1320754716981132,Medium
2430,15654,922.53,2,2011-11-13 15:15:00,2011-11-30 13:08:00,16,461.265,1.3043478260869565,Medium
2431,15655,560.67,1,2011-04-10 15:25:00,2011-04-10 15:25:00,0,560.67,1.0,Medium
2432,15656,748.5,4,2011-02-28 15:32:00,2011-10-25 14:56:00,238,187.125,0.44776119402985076,Medium
2433,15657,30.0,1,2011-11-17 12:19:00,2011-11-17 12:19:00,0,30.0,1.0,Low
2434,15658,1024.1,5,2010-12-02 10:53:00,2011-06-02 15:22:00,182,204.82,0.7075471698113208,Medium
2435,15659,306.45,1,2011-10-27 09:23:00,2011-10-27 09:23:00,0,306.45,1.0,Low
2436,15660,1600.8600000000001,9,2010-12-09 09:49:00,2011-11-14 16:58:00,340,177.87333333333333,0.7297297297297297,High
2437,15661,309.79999999999995,2,2011-01-05 12:32:00,2011-01-26 13:56:00,21,154.89999999999998,1.1764705882352942,Low
2438,15663,138.14,1,2011-08-25 15:50:00,2011-08-25 15:50:00,0,138.14,1.0,Low
2439,15664,386.43,1,2011-10-20 10:57:00,2011-10-20 10:57:00,0,386.43,1.0,Low
2440,15665,2242.01,2,2011-04-10 15:09:00,2011-06-24 14:57:00,74,1121.005,0.5769230769230769,High
2441,15667,301.32,1,2011-10-31 10:56:00,2011-10-31 10:56:00,0,301.32,1.0,Low
2442,15668,76.32000000000001,1,2011-05-06 10:39:00,2011-05-06 10:39:00,0,76.32000000000001,1.0,Low
2443,15669,684.34,4,2011-03-21 09:13:00,2011-10-30 16:03:00,223,171.085,0.4743083003952569,Medium
2444,15670,173.05,1,2011-02-16 10:50:00,2011-02-16 10:50:00,0,173.05,1.0,Low
2445,15671,2657.13,7,2011-03-14 09:37:00,2011-11-21 12:43:00,252,379.59000000000003,0.7446808510638298,High
2446,15673,2881.02,4,2011-01-16 16:25:00,2011-09-12 16:12:00,238,720.255,0.44776119402985076,High
2447,15674,2446.6000000000004,5,2011-03-30 09:19:00,2011-09-27 15:17:00,181,489.32000000000005,0.7109004739336493,High
2448,15675,323.69,3,2011-03-04 14:21:00,2011-09-19 13:48:00,198,107.89666666666666,0.39473684210526316,Low
2449,15676,3435.76,3,2011-03-01 10:19:00,2011-11-21 12:40:00,265,1145.2533333333333,0.30508474576271183,High
2450,15677,657.23,1,2011-10-21 15:36:00,2011-10-21 15:36:00,0,657.23,1.0,Medium
2451,15678,352.7,1,2011-10-18 09:25:00,2011-10-18 09:25:00,0,352.7,1.0,Low
2452,15679,781.28,4,2011-06-10 08:24:00,2011-11-15 16:19:00,158,195.32,0.6382978723404256,Medium
2453,15680,1333.68,3,2010-12-08 14:43:00,2011-11-30 13:46:00,356,444.56,0.23316062176165803,High
2454,15681,1426.16,5,2011-03-04 13:46:00,2011-11-14 16:30:00,255,285.232,0.5263157894736842,High
2455,15683,193.75,1,2011-08-14 12:56:00,2011-08-14 12:56:00,0,193.75,1.0,Low
2456,15687,2993.1,9,2011-01-13 15:13:00,2011-12-01 08:33:00,321,332.56666666666666,0.7692307692307693,High
2457,15689,254.1,2,2010-12-13 09:57:00,2011-08-12 09:37:00,241,127.05,0.22140221402214022,Low
2458,15690,239.76,2,2011-08-31 11:40:00,2011-12-05 15:59:00,96,119.88,0.47619047619047616,Low
2459,15691,136.8,1,2011-04-01 15:13:00,2011-04-01 15:13:00,0,136.8,1.0,Low
2460,15692,191.04,1,2011-11-11 14:12:00,2011-11-11 14:12:00,0,191.04,1.0,Low
2461,15694,6479.4,14,2010-12-02 07:49:00,2011-12-09 09:44:00,372,462.8142857142857,1.044776119402985,High
2462,15695,409.98,2,2011-03-18 08:31:00,2011-03-18 08:32:00,0,204.99,2.0,Medium
2463,15696,2736.46,8,2011-01-17 11:24:00,2011-11-06 14:02:00,293,342.0575,0.7430340557275541,High
2464,15699,309.65,1,2011-11-22 08:26:00,2011-11-22 08:26:00,0,309.65,1.0,Low
2465,15700,696.68,2,2011-06-19 15:36:00,2011-06-20 16:53:00,1,348.34,1.9354838709677418,Medium
2466,15701,1542.1399999999999,4,2011-08-21 12:36:00,2011-12-07 14:39:00,108,385.53499999999997,0.8695652173913044,High
2467,15703,211.5,1,2011-03-20 10:51:00,2011-03-20 10:51:00,0,211.5,1.0,Low
2468,15704,2293.62,4,2011-05-08 12:42:00,2011-07-22 13:35:00,75,573.405,1.1428571428571428,High
2469,15705,143.1,1,2011-05-22 15:37:00,2011-05-22 15:37:00,0,143.1,1.0,Low
2470,15706,1060.56,4,2011-08-15 14:32:00,2011-10-07 10:09:00,52,265.14,1.4634146341463414,Medium
2471,15707,945.5799999999999,4,2011-09-14 14:19:00,2011-11-04 14:35:00,51,236.39499999999998,1.4814814814814814,Medium
2472,15708,3364.2400000000002,7,2010-12-05 11:12:00,2011-10-30 10:54:00,328,480.6057142857143,0.5865921787709497,High
2473,15709,133.25,1,2011-03-01 10:38:00,2011-03-01 10:38:00,0,133.25,1.0,Low
2474,15712,1072.3600000000001,5,2011-02-25 11:32:00,2011-11-30 14:09:00,278,214.47200000000004,0.48701298701298695,Medium
2475,15713,356.70000000000005,2,2010-12-08 15:16:00,2011-07-19 13:34:00,222,178.35000000000002,0.23809523809523808,Low
2476,15714,330.88,2,2011-09-23 11:25:00,2011-11-28 11:26:00,66,165.44,0.625,Low
2477,15716,1118.81,4,2010-12-05 12:26:00,2011-07-17 11:59:00,223,279.7025,0.4743083003952569,Medium
2478,15717,150.3,1,2011-04-19 13:21:00,2011-04-19 13:21:00,0,150.3,1.0,Low
2479,15719,5045.610000000001,13,2011-01-06 12:31:00,2011-11-07 12:29:00,304,388.1238461538462,1.1676646706586826,High
2480,15720,598.73,1,2011-11-15 14:48:00,2011-11-15 14:48:00,0,598.73,1.0,Medium
2481,15721,507.08,1,2011-11-28 12:14:00,2011-11-28 12:14:00,0,507.08,1.0,Medium
2482,15722,2222.56,5,2011-02-22 12:24:00,2011-11-04 11:43:00,254,444.512,0.528169014084507,High
2483,15723,203.1,1,2010-12-10 11:12:00,2010-12-10 11:12:00,0,203.1,1.0,Low
2484,15724,218.25,2,2011-02-28 10:40:00,2011-05-22 14:40:00,83,109.125,0.5309734513274337,Low
2485,15725,415.25,1,2011-11-24 14:51:00,2011-11-24 14:51:00,0,415.25,1.0,Medium
2486,15727,5178.96,7,2010-12-15 15:47:00,2011-11-23 12:36:00,342,739.8514285714285,0.564516129032258,High
2487,15729,85.0,1,2011-05-11 12:36:00,2011-05-11 12:36:00,0,85.0,1.0,Low
2488,15730,1120.88,3,2011-05-17 12:43:00,2011-10-05 12:31:00,140,373.6266666666667,0.5294117647058824,Medium
2489,15732,294.12,2,2010-12-02 15:00:00,2011-05-11 14:24:00,159,147.06,0.31746031746031744,Low
2490,15733,162.3,1,2011-03-02 09:05:00,2011-03-02 09:05:00,0,162.3,1.0,Low
2491,15734,1339.4500000000003,2,2011-05-23 14:59:00,2011-08-17 10:50:00,85,669.7250000000001,0.5217391304347826,High
2492,15737,1205.1200000000001,8,2011-04-11 10:01:00,2011-11-25 11:21:00,228,150.64000000000001,0.9302325581395349,High
2493,15738,4812.42,16,2010-12-02 12:50:00,2011-11-21 08:26:00,353,300.77625,1.2532637075718014,High
2494,15739,449.12,1,2011-10-04 13:42:00,2011-10-04 13:42:00,0,449.12,1.0,Medium
2495,15740,154.88,1,2011-10-21 14:29:00,2011-10-21 14:29:00,0,154.88,1.0,Low
2496,15743,784.46,4,2011-06-08 10:14:00,2011-11-23 17:19:00,168,196.115,0.6060606060606061,Medium
2497,15744,34.8,1,2011-09-23 09:52:00,2011-09-23 09:52:00,0,34.8,1.0,Low
2498,15745,1094.5900000000001,4,2011-04-17 13:04:00,2011-11-20 13:45:00,217,273.64750000000004,0.48582995951416996,Medium
2499,15746,196.88,1,2011-07-28 15:21:00,2011-07-28 15:21:00,0,196.88,1.0,Low
2500,15747,974.04,3,2011-06-20 11:30:00,2011-11-27 12:26:00,160,324.68,0.4736842105263158,Medium
2501,15748,149.31,1,2011-10-30 12:51:00,2011-10-30 12:51:00,0,149.31,1.0,Low
2502,15749,44534.3,3,2011-01-11 12:55:00,2011-04-18 13:20:00,97,14844.766666666668,0.7086614173228346,High
2503,15750,2465.48,8,2010-12-08 10:36:00,2011-12-07 12:34:00,364,308.185,0.6091370558375635,High
2504,15752,2637.38,7,2010-12-02 09:43:00,2011-10-31 11:37:00,333,376.7685714285714,0.578512396694215,High
2505,15753,79.2,1,2011-02-08 12:41:00,2011-02-08 12:41:00,0,79.2,1.0,Low
2506,15754,458.57000000000005,3,2011-04-07 12:24:00,2011-10-19 14:40:00,195,152.85666666666668,0.4,Medium
2507,15755,2364.25,6,2011-02-18 11:53:00,2011-11-29 14:57:00,284,394.0416666666667,0.5732484076433121,High
2508,15756,532.96,4,2011-04-04 14:00:00,2011-10-09 13:30:00,187,133.24,0.5529953917050692,Medium
2509,15757,714.4200000000001,2,2011-05-06 11:40:00,2011-10-05 12:14:00,152,357.21000000000004,0.32967032967032966,Medium
2510,15758,205.25,1,2011-11-15 10:48:00,2011-11-15 10:48:00,0,205.25,1.0,Low
2511,15759,253.04000000000002,3,2010-12-16 15:29:00,2011-05-05 15:13:00,139,84.34666666666668,0.5325443786982248,Low
2512,15762,583.75,2,2011-09-23 15:17:00,2011-10-05 16:15:00,12,291.875,1.4285714285714286,Medium
2513,15763,1086.92,2,2011-09-23 12:10:00,2011-11-08 09:44:00,45,543.46,0.8,Medium
2514,15764,3279.9700000000003,6,2011-03-08 09:23:00,2011-09-12 17:58:00,188,546.6616666666667,0.8256880733944955,High
2515,15766,315.06,1,2011-10-06 17:03:00,2011-10-06 17:03:00,0,315.06,1.0,Low
2516,15768,621.8299999999999,3,2011-04-28 09:20:00,2011-08-16 10:48:00,110,207.27666666666664,0.6428571428571429,Medium
2517,15769,56252.72,26,2010-12-03 15:16:00,2011-12-02 13:52:00,363,2163.566153846154,1.984732824427481,High
2518,15773,635.6800000000001,1,2011-12-04 12:48:00,2011-12-04 12:48:00,0,635.6800000000001,1.0,Medium
2519,15774,270.8,1,2011-10-02 12:04:00,2011-10-02 12:04:00,0,270.8,1.0,Low
2520,15775,104.9,1,2011-04-08 12:56:00,2011-04-08 12:56:00,0,104.9,1.0,Low
2521,15776,241.62,1,2011-07-29 13:46:00,2011-07-29 13:46:00,0,241.62,1.0,Low
2522,15777,1047.11,4,2010-12-13 16:38:00,2011-04-12 16:43:00,120,261.7775,0.8,Medium
2523,15780,475.28000000000003,3,2010-12-17 11:43:00,2011-06-09 12:01:00,174,158.42666666666668,0.4411764705882353,Medium
2524,15781,345.46000000000004,3,2011-02-07 09:15:00,2011-11-14 14:57:00,280,115.15333333333335,0.29032258064516125,Low
2525,15782,2614.7400000000002,3,2011-09-11 14:29:00,2011-11-30 10:49:00,79,871.58,0.8256880733944955,High
2526,15783,246.3,1,2011-11-29 09:50:00,2011-11-29 09:50:00,0,246.3,1.0,Low
2527,15785,2328.9700000000003,5,2011-02-17 14:17:00,2011-11-07 11:33:00,262,465.79400000000004,0.5136986301369864,High
2528,15786,4932.2,3,2011-08-17 13:33:00,2011-10-24 14:13:00,68,1644.0666666666666,0.9183673469387755,High
2529,15787,948.0500000000001,3,2011-10-09 13:11:00,2011-11-13 14:55:00,35,316.0166666666667,1.3846153846153844,Medium
2530,15789,351.3,1,2010-12-16 14:35:00,2010-12-16 14:35:00,0,351.3,1.0,Low
2531,15790,220.85,1,2011-11-29 14:53:00,2011-11-29 14:53:00,0,220.85,1.0,Low
2532,15791,1612.69,2,2011-05-19 15:15:00,2011-10-27 10:14:00,160,806.345,0.31578947368421056,High
2533,15793,965.61,3,2011-03-16 10:45:00,2011-11-25 09:31:00,253,321.87,0.31802120141342755,Medium
2534,15795,610.01,1,2011-07-13 10:43:00,2011-07-13 10:43:00,0,610.01,1.0,Medium
2535,15796,2711.56,8,2011-02-10 15:40:00,2011-12-08 19:55:00,301,338.945,0.7250755287009063,High
2536,15797,2207.4,4,2011-01-24 15:47:00,2011-08-18 17:04:00,206,551.85,0.5084745762711864,High
2537,15799,884.14,3,2011-01-09 15:13:00,2011-09-25 12:46:00,258,294.7133333333333,0.3125,Medium
2538,15800,699.0799999999999,2,2011-04-07 12:39:00,2011-08-24 14:23:00,139,349.53999999999996,0.35502958579881655,Medium
2539,15801,1063.95,3,2011-08-22 09:53:00,2011-10-24 13:52:00,63,354.65000000000003,0.9677419354838709,Medium
2540,15802,451.42,1,2011-07-20 11:38:00,2011-07-20 11:38:00,0,451.42,1.0,Medium
2541,15803,415.82000000000005,1,2011-10-19 14:56:00,2011-10-19 14:56:00,0,415.82000000000005,1.0,Medium
2542,15804,4206.39,13,2011-05-25 10:12:00,2011-12-09 12:31:00,198,323.5684615384616,1.7105263157894737,High
2543,15805,5528.48,17,2010-12-10 09:33:00,2011-11-16 16:32:00,341,325.2047058823529,1.3746630727762803,High
2544,15806,784.58,3,2011-03-08 09:24:00,2011-10-24 14:35:00,230,261.5266666666667,0.3461538461538461,Medium
2545,15807,903.9000000000001,3,2011-09-23 14:43:00,2011-10-20 14:10:00,26,301.3,1.6071428571428572,Medium
2546,15808,3734.9700000000003,4,2010-12-05 13:05:00,2011-02-06 14:33:00,63,933.7425000000001,1.2903225806451613,High
2547,15809,515.77,5,2011-02-10 11:16:00,2011-11-03 16:40:00,266,103.154,0.5067567567567567,Medium
2548,15810,1391.98,4,2011-02-16 09:11:00,2011-09-22 09:38:00,218,347.995,0.48387096774193555,High
2549,15811,2218.62,6,2010-12-09 15:29:00,2011-11-17 15:31:00,343,369.77,0.48257372654155495,High
2550,15812,1801.14,5,2011-01-26 12:12:00,2011-08-24 14:19:00,210,360.228,0.625,High
2551,15813,1303.9099999999999,2,2011-04-14 09:09:00,2011-05-16 08:13:00,31,651.9549999999999,0.9836065573770493,High
2552,15814,1945.33,4,2011-10-20 09:04:00,2011-11-23 08:17:00,33,486.3325,1.9047619047619047,High
2553,15815,2100.6,5,2011-03-25 08:43:00,2011-10-07 12:42:00,196,420.12,0.6637168141592921,High
2554,15819,1905.45,4,2011-03-08 09:45:00,2011-10-21 14:50:00,227,476.3625,0.4669260700389105,High
2555,15820,206.98,1,2011-01-24 12:00:00,2011-01-24 12:00:00,0,206.98,1.0,Low
2556,15821,570.96,2,2011-10-09 13:28:00,2011-10-26 15:48:00,17,285.48,1.2765957446808511,Medium
2557,15822,885.47,2,2010-12-15 13:38:00,2011-12-06 14:50:00,356,442.735,0.15544041450777202,Medium
2558,15823,15.0,1,2010-12-02 15:08:00,2010-12-02 15:08:00,0,15.0,1.0,Low
2559,15825,532.94,1,2011-06-20 13:27:00,2011-06-20 13:27:00,0,532.94,1.0,Medium
2560,15826,1654.31,3,2011-05-13 10:44:00,2011-10-14 16:05:00,154,551.4366666666666,0.48913043478260865,High
2561,15827,1836.0900000000001,14,2010-12-02 13:06:00,2011-09-27 15:35:00,299,131.14928571428572,1.2765957446808511,High
2562,15829,636.14,2,2011-07-22 10:23:00,2011-09-01 16:45:00,41,318.07,0.8450704225352113,Medium
2563,15830,576.0,1,2011-11-02 10:40:00,2011-11-02 10:40:00,0,576.0,1.0,Medium
2564,15831,801.76,3,2011-01-19 14:52:00,2011-10-12 13:14:00,265,267.25333333333333,0.30508474576271183,Medium
2565,15832,836.79,1,2011-03-30 15:29:00,2011-03-30 15:29:00,0,836.79,1.0,Medium
2566,15834,2233.75,4,2011-03-07 17:52:00,2011-09-30 14:41:00,206,558.4375,0.5084745762711864,High
2567,15835,954.09,4,2011-01-13 10:35:00,2011-10-26 15:47:00,286,238.5225,0.379746835443038,Medium
2568,15836,137.37,1,2011-10-20 17:13:00,2011-10-20 17:13:00,0,137.37,1.0,Low
2569,15837,391.98,1,2011-10-06 09:01:00,2011-10-06 09:01:00,0,391.98,1.0,Medium
2570,15838,33643.08,19,2010-12-07 11:26:00,2011-11-28 14:00:00,356,1770.6884210526316,1.4766839378238341,High
2571,15839,1048.49,3,2011-07-14 16:35:00,2011-11-06 13:54:00,114,349.49666666666667,0.625,Medium
2572,15840,355.56,2,2011-06-20 11:42:00,2011-10-12 09:08:00,113,177.78,0.4195804195804196,Low
2573,15841,1224.06,4,2011-01-05 11:25:00,2011-09-28 12:15:00,266,306.015,0.4054054054054054,High
2574,15843,118.95000000000002,1,2011-02-09 10:19:00,2011-02-09 10:19:00,0,118.95000000000002,1.0,Low
2575,15844,130.73999999999998,1,2011-10-24 15:19:00,2011-10-24 15:19:00,0,130.73999999999998,1.0,Low
2576,15845,3711.77,8,2011-01-06 17:19:00,2011-11-22 09:42:00,319,463.97125,0.6876790830945559,High
2577,15847,389.27,2,2011-02-24 16:46:00,2011-11-01 14:41:00,249,194.635,0.2150537634408602,Medium
2578,15850,238.85,2,2011-06-24 14:16:00,2011-11-20 14:14:00,148,119.425,0.33707865168539325,Low
2579,15852,160.71,2,2011-05-26 13:26:00,2011-06-06 11:22:00,10,80.355,1.5,Low
2580,15853,110.8,1,2011-10-19 10:38:00,2011-10-19 10:38:00,0,110.8,1.0,Low
2581,15854,2974.65,12,2010-12-13 11:47:00,2011-12-05 13:39:00,357,247.88750000000002,0.9302325581395349,High
2582,15855,712.24,5,2011-03-21 12:32:00,2011-07-26 10:20:00,126,142.448,0.9615384615384615,Medium
2583,15856,16387.57,27,2010-12-09 13:34:00,2011-12-05 17:09:00,361,606.947037037037,2.071611253196931,High
2584,15857,297.0,1,2011-11-21 12:18:00,2011-11-21 12:18:00,0,297.0,1.0,Low
2585,15858,1438.8500000000001,5,2010-12-07 14:31:00,2011-11-24 12:48:00,351,287.77000000000004,0.3937007874015748,High
2586,15860,977.21,8,2010-12-06 11:38:00,2011-10-30 11:25:00,327,122.15125,0.6722689075630252,Medium
2587,15861,3165.36,8,2011-03-17 20:12:00,2011-11-27 15:59:00,254,395.67,0.8450704225352113,High
2588,15862,832.88,4,2010-12-01 11:21:00,2011-12-01 13:28:00,365,208.22,0.3037974683544304,Medium
2589,15863,68.84,2,2011-05-31 11:36:00,2011-11-14 12:49:00,167,34.42,0.30456852791878175,Low
2590,15864,1936.32,6,2011-01-27 16:43:00,2011-11-17 13:32:00,293,322.71999999999997,0.5572755417956656,High
2591,15865,895.13,3,2011-05-10 11:44:00,2011-10-30 12:43:00,173,298.37666666666667,0.4433497536945813,Medium
2592,15866,230.53,1,2011-08-30 14:09:00,2011-08-30 14:09:00,0,230.53,1.0,Low
2593,15867,3812.64,15,2010-12-05 14:17:00,2011-12-04 13:32:00,363,254.176,1.1450381679389314,High
2594,15869,149.64,2,2011-03-07 17:19:00,2011-03-07 17:23:00,0,74.82,2.0,Low
2595,15870,354.09000000000003,1,2011-11-07 10:58:00,2011-11-07 10:58:00,0,354.09000000000003,1.0,Low
2596,15872,360.93,2,2011-11-25 11:54:00,2011-11-25 11:55:00,0,180.465,2.0,Low
2597,15874,4405.88,7,2011-02-28 13:28:00,2011-10-07 12:31:00,220,629.4114285714286,0.8400000000000001,High
2598,15877,493.28,2,2011-11-22 11:18:00,2011-12-08 11:53:00,16,246.64,1.3043478260869565,Medium
2599,15880,343.28000000000003,1,2010-12-05 13:00:00,2010-12-05 13:00:00,0,343.28000000000003,1.0,Low
2600,15881,501.39000000000004,5,2010-12-10 13:32:00,2011-01-31 16:59:00,52,100.278,1.829268292682927,Medium
2601,15882,516.36,4,2010-12-06 13:01:00,2011-05-25 11:35:00,169,129.09,0.6030150753768844,Medium
2602,15883,396.48,2,2011-11-06 14:50:00,2011-12-07 17:05:00,31,198.24,0.9836065573770493,Medium
2603,15885,379.35,3,2011-02-03 15:28:00,2011-09-08 10:43:00,216,126.45,0.3658536585365854,Low
2604,15886,181.09,1,2011-10-10 14:25:00,2011-10-10 14:25:00,0,181.09,1.0,Low
2605,15888,168.31,1,2011-09-20 12:30:00,2011-09-20 12:30:00,0,168.31,1.0,Low
2606,15889,446.87,2,2010-12-05 15:12:00,2011-07-06 11:10:00,212,223.435,0.24793388429752067,Medium
2607,15891,524.52,1,2011-04-27 12:35:00,2011-04-27 12:35:00,0,524.52,1.0,Medium
2608,15894,263.55,2,2010-12-05 14:06:00,2011-03-31 13:50:00,115,131.775,0.4137931034482758,Low
2609,15895,179.17,1,2011-07-13 10:27:00,2011-07-13 10:27:00,0,179.17,1.0,Low
2610,15897,222.05,2,2011-05-29 13:32:00,2011-05-29 13:50:00,0,111.025,2.0,Low
2611,15898,1388.88,5,2010-12-06 11:01:00,2011-12-08 15:23:00,367,277.776,0.3778337531486146,High
2612,15899,56.25,1,2010-12-06 10:36:00,2010-12-06 10:36:00,0,56.25,1.0,Low
2613,15900,351.11,1,2011-11-16 12:19:00,2011-11-16 12:19:00,0,351.11,1.0,Low
2614,15901,363.88,3,2011-07-08 12:18:00,2011-11-23 12:43:00,138,121.29333333333334,0.5357142857142857,Low
2615,15903,5126.76,7,2011-02-17 14:04:00,2011-11-30 08:08:00,285,732.3942857142857,0.6666666666666666,High
2616,15904,164.68,1,2011-12-01 14:50:00,2011-12-01 14:50:00,0,164.68,1.0,Low
2617,15906,1567.6899999999998,7,2011-03-29 13:28:00,2011-11-20 12:24:00,235,223.95571428571427,0.7924528301886794,High
2618,15907,967.45,3,2011-05-13 13:01:00,2011-12-06 12:21:00,206,322.48333333333335,0.38135593220338987,Medium
2619,15909,191.94,1,2011-06-19 10:38:00,2011-06-19 10:38:00,0,191.94,1.0,Low
2620,15910,1232.18,8,2011-01-27 11:55:00,2011-12-09 10:51:00,315,154.0225,0.6956521739130435,High
2621,15912,264.62,2,2011-04-20 17:10:00,2011-06-14 14:29:00,54,132.31,0.7142857142857143,Low
2622,15916,1528.0900000000001,8,2010-12-08 13:07:00,2011-11-23 13:46:00,350,191.01125000000002,0.6315789473684211,High
2623,15917,123.1,1,2011-04-06 10:40:00,2011-04-06 10:40:00,0,123.1,1.0,Low
2624,15918,334.23,2,2011-03-13 15:55:00,2011-06-02 11:42:00,80,167.115,0.5454545454545455,Low
2625,15919,639.8900000000001,2,2010-12-06 11:26:00,2011-11-20 11:28:00,349,319.94500000000005,0.158311345646438,Medium
2626,15920,167.5,4,2011-07-08 15:16:00,2011-07-08 15:31:00,0,41.875,4.0,Low
2627,15921,336.03000000000003,1,2011-06-20 11:03:00,2011-06-20 11:03:00,0,336.03000000000003,1.0,Low
2628,15922,369.5,1,2010-12-01 13:51:00,2010-12-01 13:51:00,0,369.5,1.0,Low
2629,15923,127.08,1,2010-12-02 12:16:00,2010-12-02 12:16:00,0,127.08,1.0,Low
2630,15925,207.15,1,2011-05-29 15:35:00,2011-05-29 15:35:00,0,207.15,1.0,Low
2631,15930,426.63,1,2011-10-03 14:52:00,2011-10-03 14:52:00,0,426.63,1.0,Medium
2632,15932,2495.87,8,2011-02-23 14:50:00,2011-12-05 17:13:00,285,311.98375,0.7619047619047619,High
2633,15933,1107.46,3,2011-09-14 12:05:00,2011-11-18 13:14:00,65,369.15333333333336,0.9473684210526316,Medium
2634,15935,416.86,2,2011-04-12 09:35:00,2011-04-14 13:27:00,2,208.43,1.875,Medium
2635,15937,145.35,1,2011-10-06 15:48:00,2011-10-06 15:48:00,0,145.35,1.0,Low
2636,15938,404.58000000000004,5,2011-01-20 10:11:00,2011-08-19 12:56:00,211,80.91600000000001,0.6224066390041494,Medium
2637,15939,6115.01,15,2011-01-12 12:43:00,2011-09-11 11:30:00,241,407.6673333333334,1.6605166051660516,High
2638,15940,35.8,1,2011-02-01 16:18:00,2011-02-01 16:18:00,0,35.8,1.0,Low
2639,15942,337.44,1,2011-07-29 09:01:00,2011-07-29 09:01:00,0,337.44,1.0,Low
2640,15944,325.1,1,2011-03-08 10:33:00,2011-03-08 10:33:00,0,325.1,1.0,Low
2641,15945,181.0,1,2010-12-09 13:14:00,2010-12-09 13:14:00,0,181.0,1.0,Low
